item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,continuation_sum_surprisal,continuation_mean_surprisal,count,log_count
44,inconceivable,,a groan,-24.703063558141437,-8.23435451938048,infinigram,24.703063558141437,8.23435451938048,80,4.382026634673881
44,inconceivable_syntactic,,got,-11.251261954917002,-11.251261954917002,infinigram,11.251261954917002,11.251261954917002,62378,11.04096792808962
44,probable,,a suitcase,-13.184991360351678,-6.592495680175839,infinigram,13.184991360351678,6.592495680175839,122,4.804021044733257
45,impossible,,a bathtub,-28.44176138468696,-9.480587128228986,infinigram,28.44176138468696,9.480587128228986,56,4.02535169073515
45,improbable,,a mop,-32.474934220430974,-10.824978073476991,infinigram,32.474934220430974,10.824978073476991,37,3.6109179126442243
45,inconceivable,,a whisper,-21.649869931591454,-10.824934965795727,infinigram,21.649869931591454,10.824934965795727,291,5.673323267171493
45,inconceivable_syntactic,,decide,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,8214,9.013595294516504
45,probable,,a brush,-21.649869931591454,-10.824934965795727,infinigram,21.649869931591454,10.824934965795727,212,5.356586274672012
46,impossible,,a comet,-20.95674264776745,-10.478371323883724,infinigram,20.95674264776745,10.478371323883724,57,4.04305126783455
46,improbable,,seashells,-25.12166505435388,-8.373888351451294,infinigram,25.12166505435388,8.373888351451294,31,3.4339872044851463
46,inconceivable,,happiness,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,2914,7.97728198675515
46,inconceivable_syntactic,,although,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,22446,10.018867703576202
46,probable,,cement,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,2126,7.661997558901893
47,impossible,,a spoon,-21.649850034459625,-10.824925017229813,infinigram,21.649850034459625,10.824925017229813,261,5.564520407322694
47,improbable,,tongs,-20.95672275103151,-10.478361375515755,infinigram,20.95672275103151,10.478361375515755,158,5.062595033026967
47,inconceivable,,sympathy,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,1707,7.442492722794441
47,inconceivable_syntactic,,since,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,70555,11.164147826491861
47,probable,,tweezers,-30.277709643094756,-10.092569881031585,infinigram,30.277709643094756,10.092569881031585,113,4.727387818712341
48,impossible,,a chainsaw,-30.39537330387737,-10.131791101292457,infinigram,30.39537330387737,10.131791101292457,44,3.784189633918261
48,improbable,,a shirt,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,243,5.493061443340548
48,inconceivable,,music,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,21143,9.95906416042487
48,inconceivable_syntactic,,know,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,132036,11.790829891657912
48,probable,,a cloth,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,172,5.147494476813453
49,impossible,,cotton balls,-20.95692170057856,-10.47846085028928,infinigram,20.95692170057856,10.47846085028928,19,2.9444389791664403
49,improbable,,a spear,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,140,4.941642422609304
49,inconceivable,,a story,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,2744,7.917171988845776
49,inconceivable_syntactic,,because,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,140150,11.850468556592935
49,probable,,a thumbtack,-40.66074222100441,-10.165185555251103,infinigram,40.66074222100441,10.165185555251103,6,1.791759469228055
50,impossible,,dirt,-10.554233367024912,-10.554233367024912,infinigram,10.554233367024912,10.554233367024912,2624,7.8724551500639794
50,improbable,,vinegar,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,1193,7.084226422097916
50,inconceivable,,truth,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,13635,9.52039529527969
50,inconceivable_syntactic,,would,-11.470524098899068,-11.470524098899068,infinigram,11.470524098899068,11.470524098899068,284609,12.558871587468873
50,probable,,bleach,-10.554233367024912,-10.554233367024912,infinigram,10.554233367024912,10.554233367024912,269,5.594711379601839
51,impossible,,a clock,-21.972212350892075,-10.986106175446038,infinigram,21.972212350892075,10.986106175446038,410,6.016157159698354
51,improbable,,a hose,-21.972212350892075,-10.986106175446038,infinigram,21.972212350892075,10.986106175446038,112,4.718498871295094
51,inconceivable,,a giggle,-29.66206090884562,-9.887353636281874,infinigram,29.66206090884562,9.887353636281874,37,3.6109179126442243
51,inconceivable_syntactic,,create,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,32407,10.38612972782783
51,probable,,a sink,-20.873600062223964,-10.436800031111982,infinigram,20.873600062223964,10.436800031111982,151,5.017279836814924
52,impossible,,a potato,-12.35394084869763,-6.176970424348815,infinigram,12.35394084869763,6.176970424348815,99,4.59511985013459
52,improbable,,a toothpick,-22.080273474391163,-7.360091158130388,infinigram,22.080273474391163,7.360091158130388,70,4.248495242049359
52,inconceivable,,thunder,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,1563,7.354362330421477
52,inconceivable_syntactic,,upon,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,43869,10.68896319927999
52,probable,,a needle,-12.066258776245846,-6.033129388122923,infinigram,12.066258776245846,6.033129388122923,290,5.66988092298052
53,impossible,,confetti,-21.65116242240083,-10.825581211200415,infinigram,21.65116242240083,10.825581211200415,73,4.290459441148391
53,improbable,,a frisbee,-41.353968989695794,-10.338492247423948,infinigram,41.353968989695794,10.338492247423948,6,1.791759469228055
53,inconceivable,,a concept,-21.649909725459224,-10.824954862729612,infinigram,21.649909725459224,10.824954862729612,715,6.5722825426940075
53,inconceivable_syntactic,,must,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,87033,11.374042636061565
53,probable,,a stone,-21.649909725459224,-10.824954862729612,infinigram,21.649909725459224,10.824954862729612,695,6.543911845564792
54,impossible,,a teabag,-33.31068349646508,-8.32767087411627,infinigram,33.31068349646508,8.32767087411627,2,0.6931471805599453
54,improbable,,a knife,-10.967646487577738,-5.483823243788869,infinigram,10.967646487577738,5.483823243788869,872,6.77078942390898
54,inconceivable,,a belief,-13.452553137365737,-6.726276568682868,infinigram,13.452553137365737,6.726276568682868,426,6.054439346269371
54,inconceivable_syntactic,,now,-9.072628826100697,-9.072628826100697,infinigram,9.072628826100697,9.072628826100697,131006,11.782998402661148
54,probable,,a razor,-11.843115224931637,-5.9215576124658185,infinigram,11.843115224931637,5.9215576124658185,148,4.997212273764115
55,impossible,,a leaf,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,415,6.028278520230698
55,improbable,,a boulder,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,52,3.9512437185814275
55,inconceivable,,a number,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,16442,9.707594315712079
55,inconceivable_syntactic,,remember,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,16488,9.710388122570295
55,probable,,a hammer,-20.956702853899678,-10.478351426949839,infinigram,20.956702853899678,10.478351426949839,266,5.583496308781699
56,impossible,,a feather,-21.972232247628014,-10.986116123814007,infinigram,21.972232247628014,10.986116123814007,147,4.990432586778736
56,improbable,,a saw,-21.27908506706807,-10.639542533534035,infinigram,21.27908506706807,10.639542533534035,146,4.983606621708336
56,inconceivable,,a gasp,-21.972232247628014,-10.986116123814007,infinigram,21.972232247628014,10.986116123814007,77,4.343805421853684
56,inconceivable_syntactic,,forward,-10.824964811097583,-10.824964811097583,infinigram,10.824964811097583,10.824964811097583,21720,9.985988774047872
56,probable,,an axe,-20.116571756902115,-10.058285878451057,infinigram,20.116571756902115,10.058285878451057,122,4.804021044733257
57,impossible,,an envelope,-20.957736980155232,-10.478868490077616,infinigram,20.957736980155232,10.478868490077616,267,5.58724865840025
57,improbable,,meat,-10.825959143485365,-10.825959143485365,infinigram,10.825959143485365,10.825959143485365,6566,8.789660098061537
57,inconceivable,,a mumble,-30.866629909223953,-10.288876636407984,infinigram,30.866629909223953,10.288876636407984,10,2.302585092994046
57,inconceivable_syntactic,,did,-10.825959143485365,-10.825959143485365,infinigram,10.825959143485365,10.825959143485365,126438,11.747507348425268
57,probable,,an orange,-20.957736980155232,-10.478868490077616,infinigram,20.957736980155232,10.478868490077616,274,5.6131281063880705
58,impossible,,his breath,-16.973293249229474,-8.486646624614737,infinigram,16.973293249229474,8.486646624614737,601,6.398594934535208
58,improbable,,his nose,-16.973293249229474,-8.486646624614737,infinigram,16.973293249229474,8.486646624614737,585,6.371611847231857
58,inconceivable,,a sight,-13.452553137365737,-6.726276568682868,infinigram,13.452553137365737,6.726276568682868,221,5.3981627015177525
58,inconceivable_syntactic,,hence,-12.163671279459013,-12.163671279459013,infinigram,12.163671279459013,12.163671279459013,8576,9.056722883310583
58,probable,,his finger,-15.181533780001416,-7.590766890000708,infinigram,15.181533780001416,7.590766890000708,442,6.091309882077698
59,impossible,,milk,-11.065058990790902,-11.065058990790902,infinigram,11.065058990790902,11.065058990790902,6648,8.802071336535285
59,improbable,,furniture,-11.065058990790902,-11.065058990790902,infinigram,11.065058990790902,11.065058990790902,2451,7.804251383528112
59,inconceivable,,humor,-10.084229737779177,-10.084229737779177,infinigram,10.084229737779177,10.084229737779177,2604,7.86480400332846
59,inconceivable_syntactic,,again,-8.697935376659286,-8.697935376659286,infinigram,8.697935376659286,8.697935376659286,61526,11.027215128682634
59,probable,,kindling,-18.603538337200167,-9.301769168600083,infinigram,18.603538337200167,9.301769168600083,135,4.90527477843843
60,impossible,,a thimble,-29.880861188486307,-9.960287062828769,infinigram,29.880861188486307,9.960287062828769,13,2.5649493574615367
60,improbable,,an attic,-20.96152625371746,-10.48076312685873,infinigram,20.96152625371746,10.48076312685873,35,3.5553480614894135
60,inconceivable,,an equation,-21.654673434277406,-10.827336717138703,infinigram,21.654673434277406,10.827336717138703,310,5.736572297479192
60,inconceivable_syntactic,,quite,-10.824925017229813,-10.824925017229813,infinigram,10.824925017229813,10.824925017229813,27974,10.23903078633925
60,probable,,a cabinet,-20.3003375225466,-10.1501687612733,infinigram,20.3003375225466,10.1501687612733,224,5.4116460518550396
61,impossible,,the sun,-20.95708083172285,-10.478540415861424,infinigram,20.95708083172285,10.478540415861424,5158,8.54830418644129
61,improbable,,the desert,-20.95708083172285,-10.478540415861424,infinigram,20.95708083172285,10.478540415861424,936,6.841615476477592
61,inconceivable,,a verb,-20.95708083172285,-10.478540415861424,infinigram,20.95708083172285,10.478540415861424,183,5.209486152841421
61,inconceivable_syntactic,,while,-10.825302995052983,-10.825302995052983,infinigram,10.825302995052983,10.825302995052983,103193,11.544356300271714
61,probable,,the beach,-20.95708083172285,-10.478540415861424,infinigram,20.95708083172285,10.478540415861424,2037,7.619233416226805
62,impossible,,a house,-21.972212350892075,-10.986106175446038,infinigram,21.972212350892075,10.986106175446038,2315,7.747164966520335
62,improbable,,chopsticks,-20.551277540055175,-10.275638770027587,infinigram,20.551277540055175,10.275638770027587,108,4.68213122712422
62,inconceivable,,a dream,-21.972212350892075,-10.986106175446038,infinigram,21.972212350892075,10.986106175446038,1568,7.357556200910353
62,inconceivable_syntactic,,put,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,53834,10.893660516800988
62,probable,,a wrench,-21.27906517033213,-10.639532585166066,infinigram,21.27906517033213,10.639532585166066,77,4.343805421853684
63,impossible,,a cherry,-22.13498886969874,-11.06749443484937,infinigram,22.13498886969874,11.06749443484937,76,4.330733340286331
63,improbable,,a salad,-20.74869450857885,-10.374347254289425,infinigram,20.74869450857885,10.374347254289425,193,5.262690188904886
63,inconceivable,,honesty,-10.825024498930237,-10.825024498930237,infinigram,10.825024498930237,10.825024498930237,879,6.778784897685177
63,inconceivable_syntactic,,below,-10.825024498930237,-10.825024498930237,infinigram,10.825024498930237,10.825024498930237,34819,10.45791849378284
63,probable,,a pie,-20.055547328018903,-10.027773664009452,infinigram,20.055547328018903,10.027773664009452,303,5.713732805509369
64,impossible,,a marshmallow,-30.495745402854492,-10.165248467618165,infinigram,30.495745402854492,10.165248467618165,9,2.1972245773362196
64,improbable,,a screwdriver,-30.08914685722752,-10.029715619075839,infinigram,30.08914685722752,10.029715619075839,64,4.1588830833596715
64,inconceivable,,a lie,-21.972212350892075,-10.986106175446038,infinigram,21.972212350892075,10.986106175446038,738,6.6039438246004725
64,inconceivable_syntactic,,off,-10.824944914361643,-10.824944914361643,infinigram,10.824944914361643,10.824944914361643,86233,11.364808214017287
64,probable,,a key,-19.13899900683586,-9.56949950341793,infinigram,19.13899900683586,9.56949950341793,5160,8.548691858475609
65,impossible,,a rainbow,-20.95682223075265,-10.478411115376325,infinigram,20.95682223075265,10.478411115376325,142,4.955827057601261
65,improbable,,detergent,-19.858369108055193,-9.929184554027596,infinigram,19.858369108055193,9.929184554027596,584,6.369900982828227
65,inconceivable,,applause,-10.825044394082783,-10.825044394082783,infinigram,10.825044394082783,10.825044394082783,625,6.437751649736401
65,inconceivable_syntactic,,if,-10.825044394082783,-10.825044394082783,infinigram,10.825044394082783,10.825044394082783,339456,12.735099615225371
65,probable,,shampoo,-10.825044394082783,-10.825044394082783,infinigram,10.825044394082783,10.825044394082783,252,5.529429087511423
