rt,stimulus,response,task_type,correct_response,attemps,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,correct,attempts,session_file_id
2404,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,17,72466,0.0-1.2-0.16,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
3632,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,18,76098,0.0-1.2-0.17,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
4896,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,19,80995,0.0-1.2-0.18,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
5287,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,20,86282,0.0-1.2-0.19,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
1912,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,21,88194,0.0-1.2-0.20,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
2016,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,22,90211,0.0-1.2-0.21,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
1904,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,23,92115,0.0-1.2-0.22,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
2632,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,24,94747,0.0-1.2-0.23,anon_subject_1,659f04805339f753c1b65235,65a0477d6d1220a64a0f419e,0.07764599261030303,True,2,session-65a04836ee0a3
1120,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,26874,0.0-1.0-0.0,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,0,session-65a05b1bee90b
3171,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,30046,0.0-1.0-0.1,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,0,session-65a05b1bee90b
1733,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,31780,0.0-1.0-0.2,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,False,0,session-65a05b1bee90b
2037,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,33817,0.0-1.0-0.3,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,0,session-65a05b1bee90b
1495,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,35313,0.0-1.0-0.4,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,0,session-65a05b1bee90b
1809,Could someone lock a door with a day?,1,practice,0,1,html-keyboard-response,6,37123,0.0-1.0-0.5,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,False,0,session-65a05b1bee90b
1312,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,38435,0.0-1.0-0.6,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,0,session-65a05b1bee90b
1273,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,39709,0.0-1.0-0.7,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,0,session-65a05b1bee90b
1738,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,44896,0.0-1.1-0.8,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
3970,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,48866,0.0-1.1-0.9,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
2561,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,51428,0.0-1.1-0.10,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
2900,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,54329,0.0-1.1-0.11,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
1418,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,55747,0.0-1.1-0.12,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
2770,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,58517,0.0-1.1-0.13,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
1770,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,60288,0.0-1.1-0.14,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
1206,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,61495,0.0-1.1-0.15,anon_subject_17,659f04805339f753c1b65235,65a05a8bf6ae756dfe33e958,0.9061938860009009,True,1,session-65a05b1bee90b
7069,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,67482,0.0-1.0-0.0,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,0,session-65a04091aaee5
2272,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,69756,0.0-1.0-0.1,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,0,session-65a04091aaee5
4016,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,73773,0.0-1.0-0.2,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,False,0,session-65a04091aaee5
3599,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,77373,0.0-1.0-0.3,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,0,session-65a04091aaee5
2992,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,80365,0.0-1.0-0.4,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,0,session-65a04091aaee5
3193,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,83560,0.0-1.0-0.5,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,0,session-65a04091aaee5
1377,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,84938,0.0-1.0-0.6,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,0,session-65a04091aaee5
1574,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,86513,0.0-1.0-0.7,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,0,session-65a04091aaee5
3164,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,94838,0.0-1.1-0.8,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
4413,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,99251,0.0-1.1-0.9,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
4580,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,103832,0.0-1.1-0.10,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
1800,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,105633,0.0-1.1-0.11,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
3329,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,108962,0.0-1.1-0.12,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
2643,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,111606,0.0-1.1-0.13,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
2439,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,114046,0.0-1.1-0.14,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
1501,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,115547,0.0-1.1-0.15,anon_subject_142,659f04805339f753c1b65235,65a03f88d046c4fd2b904f2d,0.18068458197456883,True,1,session-65a04091aaee5
2461,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,17613,0.0-1.0-0.0,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
2051,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,19665,0.0-1.0-0.1,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
2349,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,22015,0.0-1.0-0.2,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
1587,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,23603,0.0-1.0-0.3,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
1644,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,25248,0.0-1.0-0.4,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
2688,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,27937,0.0-1.0-0.5,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
2086,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,30024,0.0-1.0-0.6,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
2010,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,32034,0.0-1.0-0.7,anon_subject_29,659f04805339f753c1b65235,65a05a6d15917193ea8a6a8f,0.16211251786157743,True,0,session-65a05af4117c1
2040,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,15412,0.0-1.0-0.0,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
1951,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,17364,0.0-1.0-0.1,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
1931,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,19296,0.0-1.0-0.2,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
3469,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,22767,0.0-1.0-0.3,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
2737,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,25506,0.0-1.0-0.4,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
4290,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,29797,0.0-1.0-0.5,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
2303,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,32102,0.0-1.0-0.6,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
1824,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,33926,0.0-1.0-0.7,anon_subject_63,659f04805339f753c1b65235,65a047406af24254f25d6263,0.9198673525762547,True,0,session-65a047b6c8d5c
6343,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,29009,0.0-1.0-0.0,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,0,session-65a02c8c74dd5
5758,Could someone move furniture with their mind?,1,practice,0,1,html-keyboard-response,2,34766,0.0-1.0-0.1,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,False,0,session-65a02c8c74dd5
1345,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,36112,0.0-1.0-0.2,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,0,session-65a02c8c74dd5
9097,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,45208,0.0-1.0-0.3,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,0,session-65a02c8c74dd5
10112,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,55321,0.0-1.0-0.4,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,0,session-65a02c8c74dd5
7310,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,62633,0.0-1.0-0.5,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,0,session-65a02c8c74dd5
4364,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,67000,0.0-1.0-0.6,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,0,session-65a02c8c74dd5
4999,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,72001,0.0-1.0-0.7,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,0,session-65a02c8c74dd5
4046,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,80766,0.0-1.1-0.8,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
7329,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,88096,0.0-1.1-0.9,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
6246,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,94343,0.0-1.1-0.10,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
2457,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,96801,0.0-1.1-0.11,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
3670,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,100471,0.0-1.1-0.12,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
4640,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,105112,0.0-1.1-0.13,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
2464,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,107576,0.0-1.1-0.14,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
3712,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,111288,0.0-1.1-0.15,anon_subject_284,659f04805339f753c1b65235,65a02b6bcf2ed81aa216f0ca,0.8011214510009381,True,1,session-65a02c8c74dd5
2605,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,11959,0.0-1.0-0.0,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,0,session-65a02b93ac387
2039,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,14000,0.0-1.0-0.1,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,0,session-65a02b93ac387
2900,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,3,16900,0.0-1.0-0.2,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,False,0,session-65a02b93ac387
3365,Could someone pour a glass of honey?,0,practice,1,1,html-keyboard-response,4,20266,0.0-1.0-0.3,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,False,0,session-65a02b93ac387
2739,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,23006,0.0-1.0-0.4,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,0,session-65a02b93ac387
2261,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,25268,0.0-1.0-0.5,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,0,session-65a02b93ac387
993,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,26262,0.0-1.0-0.6,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,0,session-65a02b93ac387
1462,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,27725,0.0-1.0-0.7,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,0,session-65a02b93ac387
1802,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,33124,0.0-1.1-0.8,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,1,session-65a02b93ac387
800,Could someone move furniture with their mind?,1,practice,0,1,html-keyboard-response,10,33925,0.0-1.1-0.9,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,False,1,session-65a02b93ac387
1597,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,35523,0.0-1.1-0.10,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,1,session-65a02b93ac387
840,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,36364,0.0-1.1-0.11,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,1,session-65a02b93ac387
3410,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,39774,0.0-1.1-0.12,anon_subject_237,659f04805339f753c1b65235,65a02b038acfe7a5515557f8,0.7673643802815875,True,1,session-65a02b93ac387
